datetime,open,high,low,close,volume
2020-09-21 13:50:00,378.50000,378.50000,378.47000,378.47000,1379
2020-09-21 13:51:00,378.67999,378.73001,378.67999,378.73001,1004
2020-09-21 13:52:00,378.67001,378.72501,378.51001,378.51001,2752
2020-09-21 13:53:00,378.60501,378.65500,378.57999,378.65500,1910
2020-09-21 13:54:00,378.64001,378.72250,378.53000,378.72250,2349
2020-09-21 13:55:00,378.42001,378.50500,378.35999,378.50500,3578
2020-09-21 13:56:00,378.56000,378.56000,378.56000,378.56000,891
2020-09-21 13:57:00,378.75000,378.75000,378.42001,378.42001,3811
2020-09-21 13:58:00,378.57999,378.57999,378.57999,378.57999,1444
2020-09-21 13:59:00,378.51001,378.54999,378.50000,378.54999,1839
2020-09-21 14:00:00,378.56000,378.60001,378.29999,378.29999,5373
2020-09-21 14:01:00,378.42001,378.60001,378.42001,378.60001,4031
2020-09-21 14:02:00,378.45999,378.82001,378.45999,378.75000,5150
2020-09-21 14:03:00,378.73999,378.79001,378.62500,378.79001,3951
2020-09-21 14:04:00,378.92001,378.94501,378.73999,378.78500,2147
2020-09-21 14:05:00,378.45001,378.66000,378.45001,378.66000,1634
2020-09-21 14:06:00,378.59000,378.67999,378.48999,378.48999,1910
2020-09-21 14:07:00,378.58099,378.59000,378.51001,378.59000,2665
2020-09-21 14:08:00,378.56000,378.56000,378.56000,378.56000,584
2020-09-21 14:09:00,378.54001,378.65250,378.54001,378.65250,1292
2020-09-21 14:10:00,378.69501,378.69501,378.62000,378.62000,1702
2020-09-21 14:11:00,378.54501,378.54501,378.38000,378.43521,1903
2020-09-21 14:12:00,378.45001,378.45999,378.45001,378.45499,2220
2020-09-21 14:13:00,378.42542,378.48999,378.42542,378.48999,1423
2020-09-21 14:14:00,378.48999,378.48999,378.48999,378.48999,1226
2020-09-21 14:15:00,378.55890,378.64499,378.48999,378.64499,2370
2020-09-21 14:16:00,378.76999,378.76999,378.71399,378.71399,927
2020-09-21 14:17:00,378.73819,378.73999,378.39001,378.47000,3476
2020-09-21 14:18:00,378.35999,378.45001,378.25000,378.25000,4313
2020-09-21 14:19:00,378.21689,378.28500,378.21170,378.27991,1106
2020-09-21 14:20:00,378.29999,378.45001,378.14999,378.42999,1754
2020-09-21 14:21:00,378.67499,378.87000,378.60001,378.87000,4363
2020-09-21 14:22:00,378.85001,378.89999,378.79001,378.89999,2873
2020-09-21 14:23:00,378.97501,378.97501,378.97501,378.97501,1987
2020-09-21 14:24:00,379.10001,379.14001,379.00000,379.00000,2666
2020-09-21 14:25:00,379.31000,379.31000,379.31000,379.31000,1367
2020-09-21 14:27:00,379.34000,379.34000,379.34000,379.34000,1252
2020-09-21 14:28:00,379.35501,379.35501,379.35501,379.35501,686
2020-09-21 14:29:00,379.01761,379.20001,378.94000,379.02499,4073
2020-09-21 14:30:00,378.57001,378.57001,378.57001,378.57001,1079
2020-09-21 14:31:00,378.78000,378.78000,378.62500,378.70251,2308
2020-09-21 14:32:00,378.64249,378.74731,378.54001,378.73999,2114
2020-09-21 14:33:00,378.66000,378.69901,378.29001,378.29001,6667
2020-09-21 14:34:00,378.34000,378.48999,378.34000,378.48999,1278
2020-09-21 14:35:00,378.39999,378.46750,378.36749,378.36749,1563
2020-09-21 14:36:00,378.42001,378.42001,378.19000,378.25000,1863
2020-09-21 14:37:00,378.22751,378.27991,378.13000,378.26001,2187
2020-09-21 14:38:00,378.28000,378.29501,378.14999,378.29501,1073
2020-09-21 14:39:00,378.42001,378.52469,378.39001,378.52469,2313
2020-09-21 14:40:00,378.45010,378.60999,378.45010,378.60999,1508
2020-09-21 14:41:00,378.52499,378.52499,378.45999,378.45999,1379
2020-09-21 14:42:00,378.39499,378.78000,378.34000,378.78000,5085
2020-09-21 14:43:00,378.42499,378.42499,378.38000,378.41751,1256
2020-09-21 14:44:00,378.32999,378.32999,378.32001,378.32001,1521
2020-09-21 14:45:00,378.23999,378.23999,378.23999,378.23999,1067
2020-09-21 14:46:00,378.23999,378.35999,378.23999,378.35999,1099
2020-09-21 14:47:00,378.39749,378.39749,378.30499,378.39001,1331
2020-09-21 14:48:00,378.32999,378.32999,378.26001,378.28250,1620
2020-09-21 14:49:00,378.40500,378.50000,378.13501,378.13501,2506
2020-09-21 14:50:00,378.16000,378.19000,378.12000,378.14001,2373
2020-09-21 14:51:00,378.34000,378.34000,378.32001,378.32001,1683
2020-09-21 14:52:00,378.34500,378.78000,378.34500,378.68250,4296
2020-09-21 14:53:00,378.57001,378.59000,378.56000,378.57999,1604
2020-09-21 14:54:00,378.48999,378.69501,378.48999,378.69501,3151
2020-09-21 14:55:00,378.81000,378.81750,378.81000,378.81750,1335
2020-09-21 14:56:00,378.95001,379.04999,378.95001,378.97000,1809
2020-09-21 14:57:00,379.20691,379.20691,379.20691,379.20691,575
2020-09-21 14:58:00,379.16000,379.31000,379.04001,379.13000,1672
2020-09-21 14:59:00,379.14001,379.14001,379.14001,379.14001,473
2020-09-21 15:00:00,378.98001,379.04999,378.95999,378.98001,1717
2020-09-21 15:01:00,379.06000,379.16000,378.98999,379.13000,2821
2020-09-21 15:02:00,379.01001,379.01001,378.78000,378.91000,3661
2020-09-21 15:03:00,378.76999,378.94000,378.62000,378.76999,5150
2020-09-21 15:04:00,378.95499,379.07999,378.87000,378.88000,2955
2020-09-21 15:05:00,378.86499,378.86499,378.78000,378.79001,2240
2020-09-21 15:06:00,378.78000,378.78000,378.54501,378.54999,3539
2020-09-21 15:07:00,378.56500,378.64999,378.56500,378.64999,1942
2020-09-21 15:08:00,378.62000,378.63000,378.57001,378.57001,2241
2020-09-21 15:09:00,378.57001,378.64999,378.57001,378.64999,1278
2020-09-21 15:10:00,378.82001,378.97000,378.82001,378.85999,3404
2020-09-21 15:11:00,378.79501,378.89999,378.76501,378.89999,2077
2020-09-21 15:12:00,378.89999,379.10001,378.89999,379.07001,3786
2020-09-21 15:13:00,378.89999,378.89999,378.76001,378.78000,2933
2020-09-21 15:14:00,378.87500,378.87500,378.87500,378.87500,833
2020-09-21 15:15:00,379.12000,379.14001,379.03500,379.06000,2740
2020-09-21 15:16:00,379.06000,379.06000,378.78000,378.85999,3093
2020-09-21 15:17:00,378.95999,379.26001,378.95999,379.26001,2667
2020-09-21 15:18:00,379.09000,379.10999,379.07501,379.07501,1292
2020-09-21 15:19:00,379.02350,379.04999,378.92999,378.92999,2269
2020-09-21 15:20:00,378.92499,378.92499,378.92499,378.92499,2177
2020-09-21 15:21:00,379.13641,379.17001,378.94501,378.94501,4538
2020-09-21 15:22:00,379.19501,379.19501,379.05499,379.14999,2964
2020-09-21 15:23:00,379.45999,379.71500,379.45999,379.71500,3087
2020-09-21 15:24:00,379.63449,379.63449,379.63449,379.63449,780
2020-09-21 15:25:00,379.79999,379.79999,379.22000,379.45001,3979
2020-09-21 15:26:00,379.42499,379.62000,379.41150,379.62000,1943
2020-09-21 15:27:00,379.62000,379.64001,379.35001,379.54001,3932
2020-09-21 15:28:00,379.23001,379.23001,379.01999,379.01999,2965
2020-09-21 15:29:00,379.22000,379.57999,379.22000,379.57001,5518
2020-09-21 15:30:00,379.87500,379.87500,379.60501,379.63000,3955
2020-09-21 15:31:00,379.64999,379.81000,379.53000,379.53000,4609
2020-09-21 15:32:00,379.41000,379.44000,379.38000,379.38000,2054
2020-09-21 15:33:00,379.60001,379.60999,379.20999,379.23999,8302
2020-09-21 15:34:00,379.34000,379.44000,379.34000,379.44000,2399
2020-09-21 15:35:00,379.41000,379.57999,379.41000,379.57001,2543
2020-09-21 15:36:00,379.82001,380.00989,379.70999,380.00989,5934
2020-09-21 15:37:00,379.92999,380.03000,379.82001,379.91000,3565
2020-09-21 15:38:00,380.07999,380.44000,380.04001,380.04001,8607
2020-09-21 15:40:00,380.06000,380.06000,379.82001,379.88000,3801
2020-09-21 15:41:00,379.87000,379.87000,379.20001,379.20001,3443
2020-09-21 15:42:00,379.35001,379.57999,379.35001,379.57999,3368
2020-09-21 15:43:00,379.46811,379.47000,379.34000,379.44501,3489
2020-09-21 15:44:00,379.48999,379.70001,379.48999,379.56000,3027
2020-09-21 15:45:00,379.69000,379.73999,379.63000,379.72601,4202
2020-09-21 15:46:00,379.72000,379.79999,379.57001,379.62000,5332
2020-09-21 15:47:00,379.60001,379.60001,379.35999,379.47000,2859
2020-09-21 15:48:00,379.53000,379.80499,379.47000,379.51001,7655
2020-09-21 15:49:00,379.51999,379.82999,379.29001,379.29001,11200
2020-09-21 15:50:00,379.35999,380.03000,379.35999,380.01501,7840
2020-09-21 15:51:00,379.91000,379.98099,379.69000,379.69000,7723
2020-09-21 15:52:00,379.76001,379.95959,379.73999,379.89001,3468
2020-09-21 15:53:00,380.09000,380.23001,380.09000,380.10010,8831
2020-09-21 15:54:00,379.69000,379.78000,379.00000,379.00000,10704
2020-09-21 15:55:00,378.95999,379.29999,378.95999,379.16000,11788
2020-09-21 15:56:00,379.14001,379.32001,378.57001,378.66000,15343
2020-09-21 15:57:00,378.69000,379.37000,378.69000,379.35999,10387
2020-09-21 15:58:00,379.26999,379.89001,379.26999,379.57001,15921
2020-09-21 15:59:00,379.60001,379.72000,379.38000,379.72000,29594
2020-09-22 09:30:00,381.82501,381.85999,381.34430,381.84000,32429
2020-09-22 09:31:00,382.25800,382.25800,382.02499,382.22000,2586
2020-09-22 09:32:00,382.69000,383.78500,382.69000,383.48999,3883
2020-09-22 09:33:00,383.60999,383.76999,383.04999,383.75000,5842
2020-09-22 09:34:00,384.19000,384.94000,383.92999,384.94000,10133
2020-09-22 09:35:00,385.18909,386.60999,385.14001,385.73001,8690
2020-09-22 09:36:00,386.50000,387.72000,386.10101,386.10101,7527
2020-09-22 09:37:00,387.10999,387.17700,386.78000,387.17700,3367
2020-09-22 09:38:00,387.28189,387.28189,387.04501,387.04501,1573
2020-09-22 09:39:00,387.19000,387.76080,387.19000,387.70401,2422
2020-09-22 09:40:00,387.73499,389.87000,387.73499,389.87000,21548
2020-09-22 09:41:00,389.69000,390.88000,389.53000,390.88000,13509
2020-09-22 09:42:00,390.46759,390.95999,390.16000,390.16000,12176
2020-09-22 09:43:00,389.82999,389.82999,388.87500,389.26999,6359
2020-09-22 09:44:00,388.95001,389.60001,388.76001,389.60001,4641
2020-09-22 09:45:00,389.78000,390.48001,389.78000,389.98001,6849
2020-09-22 09:46:00,390.32001,390.75000,390.32001,390.75000,6166
2020-09-22 09:47:00,391.02240,391.03000,389.84500,389.84500,4749
2020-09-22 09:48:00,389.52499,389.99991,389.36819,389.36819,7757
2020-09-22 09:49:00,389.26999,389.26999,388.50000,388.52499,2779
2020-09-22 09:50:00,388.41000,388.87250,387.92999,388.06009,7354
2020-09-22 09:51:00,388.35001,388.91000,388.35001,388.67999,3971
2020-09-22 09:52:00,388.67999,388.79001,388.48999,388.70001,3573
2020-09-22 09:53:00,388.77499,389.06641,388.76999,388.76999,6396
2020-09-22 09:54:00,388.76901,388.91000,388.76901,388.91000,836
2020-09-22 09:55:00,389.17999,389.17999,388.79520,388.92001,5374
2020-09-22 09:56:00,388.72000,388.72000,388.72000,388.72000,950
2020-09-22 09:57:00,389.54999,389.54999,388.95999,388.95999,4464
2020-09-22 09:58:00,389.01999,389.01999,389.01999,389.01999,1035
2020-09-22 09:59:00,389.42001,390.29001,389.25000,389.95999,6263
2020-09-22 10:00:00,389.92999,390.29999,389.45499,389.92001,11714
2020-09-22 10:01:00,389.98001,389.98001,389.16000,389.32501,3729
2020-09-22 10:02:00,389.47000,389.82001,389.44199,389.57501,3018
2020-09-22 10:03:00,389.48499,389.59540,389.42999,389.47000,3367
2020-09-22 10:04:00,389.51999,390.09000,389.39999,390.00000,4772
2020-09-22 10:05:00,390.07999,390.51001,390.07999,390.22501,3686
2020-09-22 10:06:00,390.17999,390.20499,389.62000,389.62000,5411
2020-09-22 10:07:00,389.73001,389.73001,389.64499,389.72000,7829
2020-09-22 10:08:00,390.13000,390.24899,389.91000,390.04001,3763
2020-09-22 10:09:00,390.54999,390.74011,390.31500,390.31500,5449
2020-09-22 10:10:00,390.04999,390.04999,389.75000,389.75000,1718
2020-09-22 10:11:00,389.76999,389.76999,389.29999,389.29999,7519
2020-09-22 10:12:00,389.56500,389.97000,389.56500,389.63000,5165
2020-09-22 10:13:00,389.45499,389.57999,389.39960,389.42499,1119
2020-09-22 10:14:00,389.64130,389.66000,389.59000,389.66000,2928
2020-09-22 10:15:00,389.79999,390.18750,389.44000,389.44000,4702
2020-09-22 10:16:00,389.45999,389.98999,389.45999,389.76059,5174
2020-09-22 10:17:00,390.19501,390.19501,389.92999,389.92999,2918
2020-09-22 10:18:00,390.42999,390.54520,390.23001,390.42001,2096
2020-09-22 10:19:00,390.42999,390.83499,390.41000,390.83499,2743
2020-09-22 10:20:00,390.82501,390.88000,390.48700,390.73999,5801
2020-09-22 10:21:00,390.67999,390.94000,390.54999,390.94000,3492
2020-09-22 10:22:00,391.05499,391.10999,391.05499,391.10001,2203
2020-09-22 10:23:00,391.21210,391.45999,391.21210,391.35999,1667
2020-09-22 10:24:00,391.42001,391.44000,390.60999,391.19000,4033
2020-09-22 10:25:00,391.39999,391.82001,390.94009,391.51999,5034
2020-09-22 10:26:00,391.44449,391.63000,391.44449,391.63000,2388
2020-09-22 10:27:00,391.50000,391.55499,390.98419,391.46500,6539
2020-09-22 10:28:00,391.95999,391.95999,391.75040,391.81000,1323
2020-09-22 10:29:00,392.10999,392.31989,392.10999,392.31989,1361
2020-09-22 10:30:00,392.23950,392.39499,391.60999,391.60999,4819
2020-09-22 10:31:00,391.87000,391.87000,391.67001,391.67499,3466
2020-09-22 10:32:00,391.51999,391.54999,391.31000,391.32001,2187
2020-09-22 10:33:00,391.26001,391.28970,391.26001,391.28970,1964
2020-09-22 10:34:00,391.22000,391.22000,391.10001,391.22000,1048
2020-09-22 10:35:00,391.22501,391.26999,390.88000,391.26999,1554
2020-09-22 10:36:00,391.25000,391.25000,390.67001,390.79001,2983
2020-09-22 10:37:00,390.73001,390.73001,390.73001,390.73001,550
2020-09-22 10:38:00,390.82999,390.88000,390.82999,390.88000,950
2020-09-22 10:39:00,390.79001,390.88000,390.67001,390.78000,1826
2020-09-22 10:40:00,390.87000,390.87000,390.17999,390.42001,4009
2020-09-22 10:41:00,390.35001,390.39001,390.35001,390.39001,2247
2020-09-22 10:42:00,390.23001,390.23001,390.10501,390.10501,3446
2020-09-22 10:44:00,390.20999,390.22501,390.00000,390.00000,2048
2020-09-22 10:45:00,389.96710,389.96710,389.32001,389.64001,3507
2020-09-22 10:46:00,389.58481,389.80151,389.50000,389.80151,2368
2020-09-22 10:47:00,389.66000,389.78500,389.66000,389.78500,804
2020-09-22 10:48:00,389.98001,389.98001,389.69000,389.69000,1414
2020-09-22 10:49:00,389.69000,389.84000,389.67999,389.78000,3177
2020-09-22 10:50:00,389.66000,389.76999,389.54001,389.60999,2337
2020-09-22 10:51:00,389.72000,389.78000,389.72000,389.78000,787
2020-09-22 10:52:00,389.77499,389.79999,389.57999,389.57999,2076
2020-09-22 10:53:00,389.38000,389.45499,389.25000,389.25989,2875
2020-09-22 10:54:00,389.25000,389.35999,389.10501,389.10501,4240
2020-09-22 10:55:00,389.28000,389.28000,389.28000,389.28000,736
2020-09-22 10:56:00,389.00000,389.00000,388.79999,388.79999,3563
2020-09-22 10:57:00,388.91000,389.02499,388.45001,388.45001,3596
2020-09-22 10:58:00,388.53000,388.53000,388.01001,388.01001,3454
2020-09-22 10:59:00,388.22000,388.22501,387.72000,387.72000,3717
2020-09-22 11:00:00,387.42001,387.48001,387.23001,387.48001,3245
2020-09-22 11:01:00,387.29001,387.29001,386.95999,386.98480,3153
2020-09-22 11:02:00,386.91000,387.01001,386.70001,386.95001,3355
2020-09-22 11:03:00,387.00000,387.00000,386.70001,386.85001,3131
2020-09-22 11:04:00,386.98999,387.07001,386.94000,386.97961,2434
2020-09-22 11:05:00,386.94000,387.13000,386.94000,387.13000,1797
2020-09-22 11:06:00,387.12000,387.24500,387.00500,387.14999,2932
2020-09-22 11:07:00,387.33499,387.39001,387.14499,387.24500,2993
2020-09-22 11:08:00,387.42999,387.58749,387.42999,387.57001,3482
2020-09-22 11:09:00,387.85001,387.85001,387.76999,387.76999,1481
2020-09-22 11:10:00,387.98001,388.15100,387.90500,388.00000,3010
2020-09-22 11:11:00,387.92499,388.00000,387.92499,388.00000,1823
2020-09-22 11:12:00,388.29999,388.32001,387.95999,388.20001,3183
2020-09-22 11:13:00,388.26001,388.53000,388.14001,388.53000,2981
2020-09-22 11:14:00,388.35999,388.42001,387.73999,387.73999,2816
2020-09-22 11:15:00,387.81900,388.13000,387.57999,388.13000,1029
2020-09-22 11:16:00,387.82001,387.82001,387.79001,387.79001,527
2020-09-22 11:17:00,387.82001,387.92499,387.82001,387.92499,1219
2020-09-22 11:18:00,388.29999,388.29999,388.20001,388.29001,632
2020-09-22 11:20:00,388.17999,388.17999,388.17999,388.17999,4735
2020-09-22 11:21:00,388.42001,388.85001,388.42001,388.63501,3149
2020-09-22 11:22:00,388.48999,388.76999,388.48999,388.76999,1558
2020-09-22 11:23:00,388.65500,388.65500,388.64999,388.64999,605
2020-09-22 11:24:00,388.63501,388.76001,388.62000,388.75000,2781
2020-09-22 11:26:00,388.70001,388.70001,388.32501,388.41501,3436
2020-09-22 11:27:00,388.54001,388.55499,388.34000,388.34000,1806
2020-09-22 11:29:00,388.64999,388.64999,388.45001,388.45001,2567
2020-09-22 11:30:00,388.18500,388.18500,388.18500,388.18500,657
2020-09-22 11:31:00,388.21921,388.21921,387.97000,387.97000,1046
2020-09-22 11:32:00,387.79001,387.79001,387.42001,387.57999,1903
2020-09-22 11:33:00,387.67001,387.67001,387.38000,387.38000,3151
2020-09-22 11:34:00,387.07999,387.17599,387.07999,387.17599,671
2020-09-22 11:35:00,387.01501,387.42999,387.01501,387.41000,943
2020-09-22 11:36:00,387.39001,387.45471,387.19000,387.45471,2280
2020-09-22 11:37:00,387.66000,387.66000,387.66000,387.66000,1204
2020-09-22 11:39:00,387.70001,387.70001,387.29501,387.29501,1783
2020-09-22 11:40:00,387.39001,387.91000,387.39001,387.88000,4023
2020-09-22 11:42:00,388.47000,388.54770,388.12100,388.12100,3432
2020-09-22 11:43:00,388.07999,388.07999,388.07999,388.07999,1064
2020-09-22 11:44:00,387.82001,387.99069,387.71820,387.87500,2273
2020-09-22 11:45:00,388.19000,388.19000,388.14999,388.14999,379
2020-09-22 11:46:00,387.98001,387.98001,387.98001,387.98001,482
2020-09-22 11:47:00,387.89001,387.89001,387.87000,387.87000,1121
2020-09-22 11:49:00,387.86499,387.86499,387.73999,387.73999,1075
2020-09-22 11:50:00,387.23999,387.23999,387.23999,387.23999,336
2020-09-22 11:51:00,387.11499,387.29001,387.10001,387.14859,1583
2020-09-22 11:52:00,387.04999,387.04999,386.92001,386.92001,1493
2020-09-22 11:53:00,386.95001,386.95001,386.95001,386.95001,847
2020-09-22 11:54:00,386.60999,386.60999,386.60999,386.60999,309
2020-09-22 11:55:00,386.64001,386.76999,386.60999,386.76999,1061
2020-09-22 11:56:00,386.78000,386.92001,386.53000,386.53000,1263
2020-09-22 11:58:00,386.97000,386.97000,386.82001,386.82001,1453
2020-09-22 11:59:00,386.81500,386.81500,386.81500,386.81500,337
2020-09-22 12:00:00,386.92999,386.92999,386.70999,386.77499,3186
2020-09-22 12:02:00,387.06000,387.06000,386.97000,386.97000,1086
2020-09-22 12:03:00,387.10999,387.14999,387.10999,387.14999,1370
2020-09-22 12:04:00,386.97501,387.01001,386.94000,386.94000,745
2020-09-22 12:05:00,386.95499,386.95499,386.87000,386.87000,1236
2020-09-22 12:06:00,386.75000,386.75000,386.67001,386.67001,1228
2020-09-22 12:07:00,386.37009,386.37009,386.37009,386.37009,521
2020-09-22 12:09:00,386.43579,386.43579,386.35501,386.35501,2569
2020-09-22 12:10:00,386.11499,386.78000,386.11499,386.76999,4001
2020-09-22 12:11:00,386.78500,386.78500,386.69501,386.78000,1384
2020-09-22 12:12:00,386.81500,386.81500,386.81500,386.81500,5857
2020-09-22 12:14:00,386.82001,386.87000,386.79999,386.81000,2728
2020-09-22 12:17:00,386.26999,386.28500,386.01999,386.20001,2363
2020-09-22 12:18:00,386.03000,386.07999,386.03000,386.07999,648
2020-09-22 12:19:00,386.04999,386.07999,386.04999,386.07999,575
2020-09-22 12:20:00,386.08499,386.08499,385.85999,385.85999,1619
2020-09-22 12:22:00,385.73001,385.73001,385.62000,385.72501,1111
2020-09-22 12:23:00,385.64999,385.92499,385.64999,385.81000,1900
2020-09-22 12:24:00,385.76999,385.85001,385.76999,385.85001,447
2020-09-22 12:25:00,385.78101,385.78101,385.64001,385.64001,1090
2020-09-22 12:26:00,385.45001,385.45001,385.42001,385.44000,1100
2020-09-22 12:27:00,385.41000,385.41000,385.41000,385.41000,812
2020-09-22 12:28:00,385.39999,385.42999,385.31000,385.38000,1208
2020-09-22 12:29:00,385.29501,385.38000,384.88000,384.88000,3131
2020-09-22 12:30:00,384.95001,384.95001,384.95001,384.95001,1565
2020-09-22 12:31:00,384.88000,384.95810,384.84290,384.84290,847
2020-09-22 12:32:00,384.92999,384.95999,384.92999,384.95999,1321
2020-09-22 12:33:00,384.90109,384.90109,384.90109,384.90109,495
2020-09-22 12:34:00,384.95001,385.01999,384.90500,384.90500,2010
2020-09-22 12:35:00,384.88000,384.88000,384.88000,384.88000,496
2020-09-22 12:36:00,384.84500,384.84500,384.84500,384.84500,0
2020-09-22 12:37:00,384.75250,384.75250,384.71750,384.71750,825
2020-09-22 12:38:00,384.62500,384.62500,384.54501,384.54501,1883
2020-09-22 12:39:00,384.42001,384.57590,384.42001,384.57590,1781
2020-09-22 12:41:00,384.77441,384.89999,384.75500,384.89999,4199
2020-09-22 12:42:00,384.92001,384.92001,384.92001,384.92001,768
2020-09-22 12:43:00,385.06000,385.06000,385.04999,385.04999,1768
2020-09-22 12:45:00,385.14001,385.22000,384.94000,384.98251,1902
2020-09-22 12:46:00,384.94861,384.94861,384.70999,384.70999,2421
2020-09-22 12:48:00,384.95001,384.95001,384.95001,384.95001,432
2020-09-22 12:49:00,384.95001,384.95001,384.95001,384.95001,411
2020-09-22 12:50:00,384.76999,384.76999,384.76999,384.76999,545
2020-09-22 12:51:00,384.92001,384.92999,384.91000,384.92999,1288
2020-09-22 12:53:00,384.73001,384.77521,384.60001,384.60001,1613
2020-09-22 12:54:00,384.63000,384.82999,384.63000,384.82999,3088
2020-09-22 12:55:00,384.73999,384.89999,384.73001,384.89999,3745
2020-09-22 12:56:00,384.64001,384.64001,384.50000,384.50000,1437
2020-09-22 12:57:00,384.57001,384.64600,384.57001,384.64600,692
2020-09-22 12:58:00,384.81000,384.81000,384.81000,384.81000,898
2020-09-22 12:59:00,384.62000,384.62000,384.62000,384.62000,589
2020-09-22 13:00:00,384.72000,384.72000,384.63000,384.63000,789
2020-09-22 13:01:00,384.59500,384.59790,384.59500,384.59500,1440
2020-09-22 13:02:00,384.54001,384.54001,384.54001,384.54001,1010
2020-09-22 13:03:00,384.51999,384.54001,384.42999,384.54001,1707
2020-09-22 13:04:00,384.42999,384.42999,384.42999,384.42999,147
2020-09-22 13:05:00,384.44730,384.44730,384.42999,384.42999,1369
2020-09-22 13:06:00,384.35251,384.43079,384.23001,384.43079,1070
2020-09-22 13:07:00,384.35501,384.35501,384.20001,384.20001,886
2020-09-22 13:08:00,384.14499,384.20999,384.14499,384.20999,836
2020-09-22 13:09:00,384.23001,384.29999,384.23001,384.29999,1635
2020-09-22 13:11:00,384.63000,384.63000,384.61499,384.61499,1044
2020-09-22 13:12:00,384.54001,384.54001,384.54001,384.54001,301
2020-09-22 13:13:00,384.78500,384.85001,384.60999,384.60999,1213
2020-09-22 13:14:00,384.63501,384.63501,384.60999,384.60999,1685
2020-09-22 13:16:00,384.60489,384.67999,384.60489,384.67999,2974
2020-09-22 13:20:00,384.51001,384.51001,384.51001,384.51001,664
2020-09-22 13:21:00,384.76001,384.76001,384.76001,384.76001,381
2020-09-22 13:22:00,384.92001,385.07999,384.92001,385.07999,1373
2020-09-22 13:23:00,385.10999,385.10999,385.10999,385.10999,441
2020-09-22 13:24:00,385.14999,385.22000,385.14999,385.22000,772
2020-09-22 13:25:00,385.18411,385.37000,385.18411,385.37000,1193
2020-09-22 13:26:00,385.26999,385.32999,385.00000,385.00000,1274
2020-09-22 13:27:00,385.03000,385.23001,385.03000,385.23001,2116
2020-09-22 13:29:00,385.01999,385.01999,385.01999,385.01999,155
2020-09-22 13:30:00,384.94000,384.94000,384.82999,384.89999,1715
2020-09-22 13:31:00,384.92999,384.94000,384.92999,384.94000,1678
2020-09-22 13:32:00,385.19501,385.19751,385.15500,385.15500,1593
2020-09-22 13:33:00,385.10999,385.17749,385.10999,385.17749,969
2020-09-22 13:34:00,385.28699,385.28699,385.07001,385.07001,2399
2020-09-22 13:35:00,385.00000,385.00000,385.00000,385.00000,887
2020-09-22 13:36:00,384.94250,385.03000,384.86499,384.86499,2364
2020-09-22 13:37:00,384.78000,385.01999,384.78000,385.01999,1563
2020-09-22 13:38:00,384.98999,385.13840,384.98999,385.12500,2083
2020-09-22 13:39:00,385.06500,385.06500,385.06500,385.06500,188
2020-09-22 13:40:00,385.07999,385.16000,385.06500,385.06500,1232
2020-09-22 13:42:00,385.17999,385.22000,385.17999,385.22000,1244
2020-09-22 13:44:00,385.22000,385.22000,384.91010,385.05499,1417
2020-09-22 13:45:00,385.01999,385.01999,385.01999,385.01999,1480
2020-09-22 13:47:00,385.32999,385.32999,385.25000,385.32001,1698
2020-09-22 13:48:00,385.38000,385.38000,385.38000,385.38000,558
2020-09-22 13:49:00,385.37000,385.50000,385.26999,385.50000,1387
2020-09-22 13:50:00,385.45999,385.45999,385.32001,385.38690,2624
2020-09-22 13:51:00,385.21500,385.28000,385.21500,385.25000,900
2020-09-22 13:52:00,385.22000,385.22000,385.22000,385.22000,640
2020-09-22 13:53:00,385.20499,385.32999,385.20499,385.22000,2729
2020-09-22 13:54:00,385.51501,385.66000,385.47501,385.64749,1375
2020-09-22 13:55:00,385.59000,385.66000,385.59000,385.66000,2230
2020-09-22 13:56:00,385.64999,385.71869,385.52499,385.52499,2481
2020-09-22 13:57:00,385.64001,385.75500,385.64001,385.75500,1631
2020-09-22 13:58:00,385.89001,385.89001,385.87000,385.87000,541
2020-09-22 13:59:00,385.79999,385.84500,385.79999,385.84500,759
2020-09-22 14:00:00,385.82999,386.19000,385.82999,386.12000,2242
2020-09-22 14:01:00,386.14001,386.14001,386.14001,386.14001,265
2020-09-22 14:02:00,386.23001,386.23001,386.16000,386.23001,1191
2020-09-22 14:03:00,386.48001,386.48001,386.48001,386.48001,131
2020-09-22 14:04:00,386.31000,386.32501,386.29001,386.29001,1512
2020-09-22 14:05:00,386.10001,386.10001,385.95999,385.95999,1209
2020-09-22 14:06:00,386.07001,386.07001,385.98251,385.98251,2398
2020-09-22 14:07:00,385.89001,385.98001,385.89001,385.97000,2370
2020-09-22 14:08:00,386.09000,386.09000,386.07001,386.07001,716
2020-09-22 14:09:00,386.01001,386.02731,385.78000,386.02731,1727
2020-09-22 14:10:00,385.88000,385.88000,385.88000,385.88000,779
2020-09-22 14:11:00,385.82999,385.84750,385.82001,385.84750,1232
2020-09-22 14:12:00,385.76999,385.85999,385.63501,385.85999,2944
2020-09-22 14:13:00,386.04001,386.04001,385.92999,385.98999,1027
2020-09-22 14:14:00,385.98999,386.04999,385.98999,386.04999,523
2020-09-22 14:15:00,386.06769,386.08319,386.00000,386.00000,1118
2020-09-22 14:16:00,386.04999,386.04999,386.04001,386.04001,612
2020-09-22 14:17:00,385.92999,386.01001,385.92999,386.01001,1438
2020-09-22 14:18:00,386.07001,386.20001,386.07001,386.20001,603
